model,nct_id,rows,cols,values
asc_int,NCT00153088,age10,age10:male:como_ct,6.34E-04
asc_int,NCT00153088,male,age10:male:como_ct,5.76E-03
asc_int,NCT00153088,como_ct,age10:male:como_ct,2.99E-03
asc_int,NCT00153088,age10:male,age10:male:como_ct,-9.48E-04
asc_int,NCT00153088,age10:como_ct,age10:male:como_ct,-4.81E-04
asc_int,NCT00153088,male:como_ct,age10:male:como_ct,-4.87E-03
asc_int,NCT00926289,(Intercept),age10,-1.51E-03
asc_int,NCT00926289,(Intercept),male,-9.07E-03
asc_int,NCT00926289,age10,male,1.51E-03
asc_int,NCT00926289,(Intercept),como_ct,-4.55E-03
asc_int,NCT00926289,age10,como_ct,7.42E-04
asc_int,NCT00926289,male,como_ct,4.55E-03
asc_int,NCT00926289,(Intercept),age10:male,1.51E-03
asc_int,NCT00926289,age10,age10:male,-2.59E-04
asc_int,NCT00926289,male,age10:male,-2.60E-03
asc_int,NCT00926289,como_ct,age10:male,-7.42E-04
asc_int,NCT00926289,(Intercept),age10:como_ct,7.42E-04
asc_int,NCT00926289,age10,age10:como_ct,-1.25E-04
asc_int,NCT00926289,male,age10:como_ct,-7.42E-04
asc_int,NCT00926289,como_ct,age10:como_ct,-1.67E-03
asc_int,NCT00926289,age10:male,age10:como_ct,1.25E-04
asc_int,NCT00926289,(Intercept),male:como_ct,4.55E-03
asc_int,NCT00926289,age10,male:como_ct,-7.42E-04
asc_int,NCT00926289,male,male:como_ct,-8.38E-03
asc_int,NCT00926289,como_ct,male:como_ct,-1.07E-02
asc_int,NCT00926289,age10:male,male:como_ct,1.40E-03
asc_int,NCT00926289,age10:como_ct,male:como_ct,1.67E-03
asc_int,NCT00926289,(Intercept),age10:male:como_ct,-7.42E-04
asc_int,NCT00926289,age10,age10:male:como_ct,1.25E-04
asc_int,NCT00926289,male,age10:male:como_ct,1.40E-03
asc_int,NCT00926289,como_ct,age10:male:como_ct,1.67E-03
asc_int,NCT00926289,age10:male,age10:male:como_ct,-2.43E-04
asc_int,NCT00926289,age10:como_ct,age10:male:como_ct,-2.69E-04
asc_int,NCT00926289,male:como_ct,age10:male:como_ct,-3.74E-03
asc_int,NCT02242318,(Intercept),age10,-3.75E-03
asc_int,NCT02242318,(Intercept),male,-2.15E-02
asc_int,NCT02242318,age10,male,3.75E-03
asc_int,NCT02242318,(Intercept),como_ct,-1.30E-02
asc_int,NCT02242318,age10,como_ct,2.28E-03
asc_int,NCT02242318,male,como_ct,1.30E-02
asc_int,NCT02242318,(Intercept),age10:male,3.75E-03
asc_int,NCT02242318,age10,age10:male,-6.82E-04
asc_int,NCT02242318,male,age10:male,-7.23E-03
asc_int,NCT02242318,como_ct,age10:male,-2.28E-03
asc_int,NCT02242318,(Intercept),age10:como_ct,2.28E-03
asc_int,NCT02242318,age10,age10:como_ct,-4.14E-04
asc_int,NCT02242318,male,age10:como_ct,-2.28E-03
asc_int,NCT02242318,como_ct,age10:como_ct,-4.34E-03
asc_int,NCT02242318,age10:male,age10:como_ct,4.14E-04
asc_int,NCT02242318,(Intercept),male:como_ct,1.30E-02
asc_int,NCT02242318,age10,male:como_ct,-2.28E-03
asc_int,NCT02242318,male,male:como_ct,-2.51E-02
asc_int,NCT02242318,como_ct,male:como_ct,-2.53E-02
asc_int,NCT02242318,age10:male,male:como_ct,4.40E-03
asc_int,NCT02242318,age10:como_ct,male:como_ct,4.34E-03
asc_int,NCT02242318,(Intercept),age10:male:como_ct,-2.28E-03
asc_int,NCT02242318,age10,age10:male:como_ct,4.14E-04
asc_int,NCT02242318,male,age10:male:como_ct,4.39E-03
asc_int,NCT02242318,como_ct,age10:male:como_ct,4.34E-03
asc_int,NCT02242318,age10:male,age10:male:como_ct,-8.00E-04
asc_int,NCT02242318,age10:como_ct,age10:male:como_ct,-7.72E-04
asc_int,NCT02242318,male:como_ct,age10:male:como_ct,-8.57E-03
asc_int,NCT00153023,(Intercept),age10,-1.55E-02
asc_int,NCT00153023,(Intercept),male,-9.81E-02
asc_int,NCT00153023,age10,male,1.55E-02
asc_int,NCT00153023,(Intercept),como_ct,-3.52E-02
asc_int,NCT00153023,age10,como_ct,5.52E-03
asc_int,NCT00153023,male,como_ct,3.52E-02
asc_int,NCT00153023,(Intercept),age10:male,1.55E-02
asc_int,NCT00153023,age10,age10:male,-2.51E-03
asc_int,NCT00153023,male,age10:male,-2.20E-02
asc_int,NCT00153023,como_ct,age10:male,-5.52E-03
asc_int,NCT00153023,(Intercept),age10:como_ct,5.52E-03
asc_int,NCT00153023,age10,age10:como_ct,-8.82E-04
asc_int,NCT00153023,male,age10:como_ct,-5.52E-03
asc_int,NCT00153023,como_ct,age10:como_ct,-2.37E-03
asc_int,NCT00153023,age10:male,age10:como_ct,8.82E-04
asc_int,NCT00153023,(Intercept),male:como_ct,3.52E-02
asc_int,NCT00153023,age10,male:como_ct,-5.52E-03
asc_int,NCT00153023,male,male:como_ct,-4.85E-02
asc_int,NCT00153023,como_ct,male:como_ct,-1.53E-02
asc_int,NCT00153023,age10:male,male:como_ct,7.64E-03
asc_int,NCT00153023,age10:como_ct,male:como_ct,2.37E-03
asc_int,NCT00153023,(Intercept),age10:male:como_ct,-5.52E-03
asc_int,NCT00153023,age10,age10:male:como_ct,8.82E-04
asc_int,NCT00153023,male,age10:male:como_ct,7.64E-03
asc_int,NCT00153023,como_ct,age10:male:como_ct,2.37E-03
asc_int,NCT00153023,age10:male,age10:male:como_ct,-1.23E-03
asc_int,NCT00153023,age10:como_ct,age10:male:como_ct,-3.76E-04
asc_int,NCT00153023,male:como_ct,age10:male:como_ct,-3.26E-03
asc_int,NCT00034840,(Intercept),age10,-9.35E-03
asc_int,NCT00034840,(Intercept),male,-5.31E-02
asc_int,NCT00034840,age10,male,9.35E-03
asc_int,NCT00034840,(Intercept),como_ct,-2.68E-02
asc_int,NCT00034840,age10,como_ct,4.61E-03
asc_int,NCT00034840,male,como_ct,2.68E-02
asc_int,NCT00034840,(Intercept),age10:male,9.35E-03
asc_int,NCT00034840,age10,age10:male,-1.69E-03
asc_int,NCT00034840,male,age10:male,-1.29E-02
asc_int,NCT00034840,como_ct,age10:male,-4.61E-03
asc_int,NCT00034840,(Intercept),age10:como_ct,4.63E-03
asc_int,NCT00034840,age10,age10:como_ct,-8.20E-04
asc_int,NCT00034840,male,age10:como_ct,-4.63E-03
asc_int,NCT00034840,como_ct,age10:como_ct,-5.48E-03
asc_int,NCT00034840,age10:male,age10:como_ct,8.20E-04
asc_int,NCT00034840,(Intercept),male:como_ct,2.68E-02
asc_int,NCT00034840,age10,male:como_ct,-4.61E-03
asc_int,NCT00034840,male,male:como_ct,-3.79E-02
asc_int,NCT00034840,como_ct,male:como_ct,-3.25E-02
asc_int,NCT00034840,age10:male,male:como_ct,6.57E-03
asc_int,NCT00034840,age10:como_ct,male:como_ct,5.48E-03
asc_int,NCT00034840,(Intercept),age10:male:como_ct,-4.63E-03
asc_int,NCT00034840,age10,age10:male:como_ct,8.20E-04
asc_int,NCT00034840,male,age10:male:como_ct,6.59E-03
asc_int,NCT00034840,como_ct,age10:male:como_ct,5.48E-03
asc_int,NCT00034840,age10:male,age10:male:como_ct,-1.18E-03
asc_int,NCT00034840,age10:como_ct,age10:male:como_ct,-9.48E-04
asc_int,NCT00034840,male:como_ct,age10:male:como_ct,-8.24E-03
asc_int,NCT00168857,(Intercept),age10,-3.76E-03
asc_int,NCT00168857,(Intercept),male,-2.31E-02
asc_int,NCT00168857,age10,male,3.76E-03
asc_int,NCT00168857,(Intercept),como_ct,-7.54E-03
asc_int,NCT00168857,age10,como_ct,1.22E-03
asc_int,NCT00168857,male,como_ct,7.54E-03
asc_int,NCT00168857,(Intercept),age10:male,3.76E-03
asc_int,NCT00168857,age10,age10:male,-6.40E-04
asc_int,NCT00168857,male,age10:male,-7.68E-03
asc_int,NCT00168857,como_ct,age10:male,-1.22E-03
asc_int,NCT00168857,(Intercept),age10:como_ct,1.22E-03
asc_int,NCT00168857,age10,age10:como_ct,-2.07E-04
asc_int,NCT00168857,male,age10:como_ct,-1.22E-03
asc_int,NCT00168857,como_ct,age10:como_ct,-6.64E-04
asc_int,NCT00168857,age10:male,age10:como_ct,2.07E-04
asc_int,NCT00168857,(Intercept),male:como_ct,7.54E-03
asc_int,NCT00168857,age10,male:como_ct,-1.22E-03
asc_int,NCT00168857,male,male:como_ct,-1.45E-02
asc_int,NCT00168857,como_ct,male:como_ct,-4.11E-03
asc_int,NCT00168857,age10:male,male:como_ct,2.35E-03
asc_int,NCT00168857,age10:como_ct,male:como_ct,6.64E-04
asc_int,NCT00168857,(Intercept),age10:male:como_ct,-1.22E-03
asc_int,NCT00168857,age10,age10:male:como_ct,2.07E-04
asc_int,NCT00168857,male,age10:male:como_ct,2.35E-03
asc_int,NCT00168857,como_ct,age10:male:como_ct,6.64E-04
asc_int,NCT00168857,age10:male,age10:male:como_ct,-3.92E-04
asc_int,NCT00168857,age10:como_ct,age10:male:como_ct,-1.11E-04
asc_int,NCT00168857,male:como_ct,age10:male:como_ct,-1.16E-03
asc_int,NCT01719003,(Intercept),age10,-8.00E-04
asc_int,NCT01719003,(Intercept),male,-4.46E-03
asc_int,NCT01719003,age10,male,8.00E-04
asc_int,NCT01719003,(Intercept),como_ct,-3.20E-03
asc_int,NCT01719003,age10,como_ct,5.74E-04
asc_int,NCT01719003,male,como_ct,3.20E-03
asc_int,NCT01719003,(Intercept),age10:male,8.00E-04
asc_int,NCT01719003,age10,age10:male,-1.51E-04
asc_int,NCT01719003,male,age10:male,-1.59E-03
asc_int,NCT01719003,como_ct,age10:male,-5.74E-04
asc_int,NCT01719003,(Intercept),age10:como_ct,5.75E-04
asc_int,NCT01719003,age10,age10:como_ct,-1.08E-04
asc_int,NCT01719003,male,age10:como_ct,-5.75E-04
asc_int,NCT01719003,como_ct,age10:como_ct,-4.32E-03
asc_int,NCT01719003,age10:male,age10:como_ct,1.08E-04
asc_int,NCT01719003,(Intercept),male:como_ct,3.20E-03
asc_int,NCT01719003,age10,male:como_ct,-5.74E-04
asc_int,NCT01719003,male,male:como_ct,-5.91E-03
asc_int,NCT01719003,como_ct,male:como_ct,-2.35E-02
asc_int,NCT01719003,age10:male,male:como_ct,1.03E-03
asc_int,NCT01719003,age10:como_ct,male:como_ct,4.32E-03
asc_int,NCT01719003,(Intercept),age10:male:como_ct,-5.75E-04
asc_int,NCT01719003,age10,age10:male:como_ct,1.08E-04
asc_int,NCT01719003,male,age10:male:como_ct,1.03E-03
asc_int,NCT01719003,como_ct,age10:male:como_ct,4.32E-03
asc_int,NCT01719003,age10:male,age10:male:como_ct,-1.89E-04
asc_int,NCT01719003,age10:como_ct,age10:male:como_ct,-8.20E-04
asc_int,NCT01719003,male:como_ct,age10:male:como_ct,-6.67E-03
asc_int,NCT01335464,(Intercept),age10,0.00E+00
asc_int,NCT01335464,(Intercept),male,0.00E+00
asc_int,NCT01335464,age10,male,0.00E+00
asc_int,NCT01335464,(Intercept),age10:male,0.00E+00
asc_int,NCT01335464,age10,age10:male,0.00E+00
asc_int,NCT01335464,male,age10:male,0.00E+00
asc_int,NCT01335477,(Intercept),age10,-3.43E-04
asc_int,NCT01335477,(Intercept),male,-2.30E-03
asc_int,NCT01335477,age10,male,3.43E-04
asc_int,NCT01335477,(Intercept),age10:male,3.43E-04
asc_int,NCT01335477,age10,age10:male,-5.18E-05
asc_int,NCT01335477,male,age10:male,-4.36E-04
asc_int,NCT02177344,(Intercept),age10,-7.84E-03
asc_int,NCT02177344,(Intercept),male,-5.09E-02
asc_int,NCT02177344,age10,male,7.84E-03
asc_int,NCT02177344,(Intercept),como_ct,-1.96E-02
asc_int,NCT02177344,age10,como_ct,2.99E-03
asc_int,NCT02177344,male,como_ct,1.96E-02
asc_int,NCT02177344,(Intercept),age10:male,7.84E-03
asc_int,NCT02177344,age10,age10:male,-1.24E-03
asc_int,NCT02177344,male,age10:male,-1.28E-02
asc_int,NCT02177344,como_ct,age10:male,-2.99E-03
asc_int,NCT02177344,(Intercept),age10:como_ct,3.00E-03
asc_int,NCT02177344,age10,age10:como_ct,-4.69E-04
asc_int,NCT02177344,male,age10:como_ct,-3.00E-03
asc_int,NCT02177344,como_ct,age10:como_ct,-2.19E-03
asc_int,NCT02177344,age10:male,age10:como_ct,4.69E-04
asc_int,NCT02177344,(Intercept),male:como_ct,1.96E-02
asc_int,NCT02177344,age10,male:como_ct,-2.99E-03
asc_int,NCT02177344,male,male:como_ct,-3.39E-02
asc_int,NCT02177344,como_ct,male:como_ct,-1.46E-02
asc_int,NCT02177344,age10:male,male:como_ct,5.15E-03
asc_int,NCT02177344,age10:como_ct,male:como_ct,2.19E-03
asc_int,NCT02177344,(Intercept),age10:male:como_ct,-3.00E-03
asc_int,NCT02177344,age10,age10:male:como_ct,4.69E-04
asc_int,NCT02177344,male,age10:male:como_ct,5.15E-03
asc_int,NCT02177344,como_ct,age10:male:como_ct,2.19E-03
asc_int,NCT02177344,age10:male,age10:male:como_ct,-8.01E-04
asc_int,NCT02177344,age10:como_ct,age10:male:como_ct,-3.35E-04
asc_int,NCT02177344,male:como_ct,age10:male:como_ct,-4.04E-03
asc_int,NCT00856284,(Intercept),age10,-3.94E-04
asc_int,NCT00856284,(Intercept),male,-2.24E-03
asc_int,NCT00856284,age10,male,3.94E-04
asc_int,NCT00856284,(Intercept),como_ct,-1.09E-03
asc_int,NCT00856284,age10,como_ct,1.86E-04
asc_int,NCT00856284,male,como_ct,1.09E-03
asc_int,NCT00856284,(Intercept),age10:male,3.94E-04
asc_int,NCT00856284,age10,age10:male,-7.17E-05
asc_int,NCT00856284,male,age10:male,-7.88E-04
asc_int,NCT00856284,como_ct,age10:male,-1.86E-04
asc_int,NCT00856284,(Intercept),age10:como_ct,1.87E-04
asc_int,NCT00856284,age10,age10:como_ct,-3.33E-05
asc_int,NCT00856284,male,age10:como_ct,-1.87E-04
asc_int,NCT00856284,como_ct,age10:como_ct,-7.14E-04
asc_int,NCT00856284,age10:male,age10:como_ct,3.33E-05
asc_int,NCT00856284,(Intercept),male:como_ct,1.09E-03
asc_int,NCT00856284,age10,male:como_ct,-1.86E-04
asc_int,NCT00856284,male,male:como_ct,-2.38E-03
asc_int,NCT00856284,como_ct,male:como_ct,-4.26E-03
asc_int,NCT00856284,age10:male,male:como_ct,4.09E-04
asc_int,NCT00856284,age10:como_ct,male:como_ct,7.14E-04
asc_int,NCT00856284,(Intercept),age10:male:como_ct,-1.87E-04
asc_int,NCT00856284,age10,age10:male:como_ct,3.33E-05
asc_int,NCT00856284,male,age10:male:como_ct,4.11E-04
asc_int,NCT00856284,como_ct,age10:male:como_ct,7.14E-04
asc_int,NCT00856284,age10:male,age10:male:como_ct,-7.32E-05
asc_int,NCT00856284,age10:como_ct,age10:male:como_ct,-1.23E-04
asc_int,NCT00856284,male:como_ct,age10:male:como_ct,-1.69E-03
asc_int,NCT00968708,(Intercept),age10,-6.52E-04
asc_int,NCT00968708,(Intercept),male,-4.21E-03
asc_int,NCT00968708,age10,male,6.52E-04
asc_int,NCT00968708,(Intercept),como_ct,-1.53E-03
